x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
0.5,0.25,0.75,0.125,0.625,0.375,0.875,0.0625,0.5625,0.3125,0.8125,0.1875,0.6875,0.4375,0.9375,0.03125,0.53125,0.28125,0.78125,0.15625,0.65625,0.40625,0.90625,0.09375,0.59375,0.34375,0.84375,0.21875,0.71875,0.46875,0.96875,0.015625,0.515625,0.265625,0.765625,0.140625,0.640625,0.390625,0.890625,0.078125,0.578125,0.328125,0.828125,0.203125,0.703125,0.453125,0.953125,0.046875,0.546875,0.296875,0.796875,0.171875,0.671875,0.421875,0.921875,0.109375,0.609375,0.359375,0.859375,0.234375,0.734375,0.484375,0.984375,0.0078125,0.5078125,0.2578125,0.7578125,0.1328125,0.6328125,0.3828125,0.8828125,0.0703125,0.5703125,0.3203125,0.8203125,0.1953125,0.6953125,0.4453125,0.9453125,0.0390625,0.5390625,0.2890625,0.7890625,0.1640625,0.6640625,0.4140625,0.9140625,0.1015625,0.6015625,0.3515625,0.8515625,0.2265625,0.7265625,0.4765625,0.9765625,0.0234375,0.5234375,0.2734375,0.7734375,0.1484375
0.3333333333333333,0.6666666666666666,0.1111111111111111,0.4444444444444444,0.7777777777777777,0.2222222222222222,0.5555555555555556,0.8888888888888888,0.037037037037037035,0.37037037037037035,0.7037037037037037,0.14814814814814814,0.48148148148148145,0.8148148148148147,0.25925925925925924,0.5925925925925926,0.9259259259259258,0.07407407407407407,0.4074074074074074,0.7407407407407407,0.18518518518518517,0.5185185185185185,0.8518518518518517,0.2962962962962963,0.6296296296296297,0.9629629629629629,0.012345679012345678,0.345679012345679,0.6790123456790123,0.12345679012345678,0.4567901234567901,0.7901234567901234,0.2345679012345679,0.5679012345679013,0.9012345679012346,0.04938271604938271,0.38271604938271603,0.7160493827160495,0.16049382716049382,0.49382716049382713,0.8271604938271604,0.2716049382716049,0.6049382716049383,0.9382716049382716,0.08641975308641975,0.41975308641975306,0.7530864197530864,0.19753086419753085,0.5308641975308641,0.8641975308641974,0.30864197530864196,0.6419753086419753,0.9753086419753085,0.024691358024691357,0.35802469135802467,0.691358024691358,0.13580246913580246,0.4691358024691358,0.802469135802469,0.24691358024691357,0.5802469135802469,0.9135802469135802,0.06172839506172839,0.3950617283950617,0.7283950617283951,0.1728395061728395,0.5061728395061729,0.839506172839506,0.2839506172839506,0.6172839506172839,0.9506172839506172,0.09876543209876543,0.43209876543209874,0.7654320987654321,0.20987654320987653,0.5432098765432098,0.8765432098765431,0.32098765432098764,0.654320987654321,0.9876543209876543,0.004115226337448559,0.33744855967078186,0.6707818930041152,0.11522633744855966,0.44855967078189296,0.7818930041152262,0.22633744855967078,0.5596707818930041,0.8930041152263374,0.0411522633744856,0.3744855967078189,0.7078189300411523,0.1522633744855967,0.48559670781893,0.8189300411522632,0.2633744855967078,0.5967078189300411,0.9300411522633744,0.07818930041152262,0.4115226337448559
0.2,0.4,0.6000000000000001,0.8,0.04,0.24000000000000002,0.44,0.6400000000000001,0.8400000000000001,0.08,0.28,0.48000000000000004,0.68,0.88,0.12,0.32,0.52,0.7200000000000001,0.92,0.16,0.36,0.56,0.7600000000000001,0.9600000000000001,0.008,0.20800000000000002,0.40800000000000003,0.6080000000000001,0.808,0.048,0.24800000000000003,0.448,0.6480000000000001,0.8480000000000001,0.088,0.28800000000000003,0.48800000000000004,0.6880000000000001,0.888,0.128,0.328,0.528,0.7280000000000001,0.928,0.168,0.368,0.5680000000000001,0.7680000000000001,0.9680000000000001,0.016,0.21600000000000003,0.41600000000000004,0.6160000000000001,0.8160000000000001,0.056,0.256,0.456,0.6560000000000001,0.8560000000000001,0.096,0.29600000000000004,0.49600000000000005,0.6960000000000001,0.896,0.136,0.336,0.536,0.7360000000000001,0.936,0.176,0.376,0.5760000000000001,0.7760000000000001,0.9760000000000001,0.024,0.224,0.42400000000000004,0.6240000000000001,0.8240000000000001,0.064,0.264,0.464,0.6640000000000001,0.8640000000000001,0.10400000000000001,0.30400000000000005,0.504,0.7040000000000001,0.904,0.144,0.34400000000000003,0.544,0.7440000000000001,0.9440000000000001,0.184,0.384,0.5840000000000001,0.7840000000000001,0.9840000000000001,0.032
0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.7142857142857142,0.8571428571428571,0.02040816326530612,0.16326530612244897,0.30612244897959184,0.4489795918367347,0.5918367346938775,0.7346938775510203,0.8775510204081632,0.04081632653061224,0.18367346938775508,0.32653061224489793,0.4693877551020408,0.6122448979591837,0.7551020408163265,0.8979591836734694,0.061224489795918366,0.20408163265306123,0.3469387755102041,0.4897959183673469,0.6326530612244897,0.7755102040816325,0.9183673469387754,0.08163265306122448,0.22448979591836732,0.36734693877551017,0.5102040816326531,0.6530612244897959,0.7959183673469387,0.9387755102040816,0.1020408163265306,0.24489795918367346,0.3877551020408163,0.5306122448979591,0.673469387755102,0.8163265306122448,0.9591836734693877,0.12244897959183673,0.26530612244897955,0.40816326530612246,0.5510204081632653,0.6938775510204082,0.836734693877551,0.9795918367346939,0.0029154518950437317,0.14577259475218657,0.2886297376093294,0.43148688046647227,0.5743440233236151,0.7172011661807579,0.8600583090379008,0.023323615160349854,0.16618075801749269,0.30903790087463556,0.4518950437317784,0.5947521865889213,0.737609329446064,0.880466472303207,0.043731778425655975,0.1865889212827988,0.32944606413994165,0.4723032069970845,0.6151603498542274,0.7580174927113702,0.9008746355685131,0.0641399416909621,0.20699708454810495,0.3498542274052478,0.49271137026239065,0.6355685131195334,0.7784256559766762,0.9212827988338191,0.08454810495626822,0.22740524781341104,0.3702623906705539,0.5131195335276968,0.6559766763848396,0.7988338192419824,0.9416909620991253,0.10495626822157433,0.24781341107871718,0.39067055393586003,0.5335276967930028,0.6763848396501457,0.8192419825072885,0.9620991253644314,0.12536443148688045,0.2682215743440233,0.4110787172011662,0.553935860058309,0.6967930029154519,0.8396501457725947,0.9825072886297376,0.0058309037900874635,0.14868804664723032,0.29154518950437314
0.09090909090909091,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.4545454545454546,0.5454545454545454,0.6363636363636364,0.7272727272727273,0.8181818181818182,0.9090909090909092,0.008264462809917356,0.09917355371900827,0.19008264462809918,0.28099173553719003,0.371900826446281,0.4628099173553719,0.5537190082644627,0.6446280991735537,0.7355371900826446,0.8264462809917356,0.9173553719008265,0.01652892561983471,0.10743801652892562,0.19834710743801653,0.2892561983471074,0.38016528925619836,0.4710743801652893,0.5619834710743801,0.6528925619834711,0.743801652892562,0.834710743801653,0.9256198347107438,0.024793388429752067,0.11570247933884298,0.2066115702479339,0.2975206611570248,0.38842975206611574,0.4793388429752067,0.5702479338842975,0.6611570247933884,0.7520661157024794,0.8429752066115703,0.9338842975206613,0.03305785123966942,0.12396694214876033,0.21487603305785125,0.30578512396694213,0.39669421487603307,0.487603305785124,0.5785123966942148,0.6694214876033058,0.7603305785123967,0.8512396694214877,0.9421487603305786,0.04132231404958678,0.1322314049586777,0.2231404958677686,0.31404958677685946,0.4049586776859504,0.49586776859504134,0.5867768595041322,0.6776859504132231,0.768595041322314,0.859504132231405,0.9504132231404959,0.049586776859504134,0.14049586776859505,0.23140495867768596,0.32231404958677684,0.4132231404958678,0.5041322314049588,0.5950413223140496,0.6859504132231404,0.7768595041322315,0.8677685950413223,0.9586776859504134,0.05785123966942149,0.1487603305785124,0.2396694214876033,0.3305785123966942,0.42148760330578516,0.5123966942148761,0.6033057851239669,0.6942148760330579,0.7851239669421488,0.8760330578512397,0.9669421487603307,0.06611570247933884,0.15702479338842976,0.24793388429752067,0.33884297520661155,0.4297520661157025,0.5206611570247934,0.6115702479338843,0.7024793388429752,0.7933884297520661,0.8842975206611571,0.975206611570248,0.0743801652892562,0.1652892561983471
0.07692307692307693,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.38461538461538464,0.46153846153846156,0.5384615384615385,0.6153846153846154,0.6923076923076923,0.7692307692307693,0.8461538461538463,0.9230769230769231,0.00591715976331361,0.08284023668639054,0.15976331360946747,0.2366863905325444,0.3136094674556213,0.3905325443786982,0.46745562130177515,0.5443786982248522,0.6213017751479291,0.6982248520710059,0.7751479289940829,0.8520710059171599,0.9289940828402368,0.01183431952662722,0.08875739644970415,0.16568047337278108,0.242603550295858,0.31952662721893493,0.39644970414201186,0.4733727810650888,0.5502958579881657,0.6272189349112426,0.7041420118343195,0.7810650887573964,0.8579881656804734,0.9349112426035503,0.01775147928994083,0.09467455621301776,0.1715976331360947,0.24852071005917162,0.3254437869822485,0.40236686390532544,0.47928994082840237,0.5562130177514794,0.6331360946745562,0.7100591715976331,0.7869822485207101,0.8639053254437871,0.9408284023668639,0.02366863905325444,0.10059171597633138,0.1775147928994083,0.25443786982248523,0.33136094674556216,0.4082840236686391,0.485207100591716,0.562130177514793,0.6390532544378699,0.7159763313609467,0.7928994082840237,0.8698224852071007,0.9467455621301776,0.029585798816568053,0.10650887573964499,0.18343195266272191,0.2603550295857988,0.33727810650887574,0.41420118343195267,0.4911242603550296,0.5680473372781066,0.6449704142011835,0.7218934911242604,0.7988165680473374,0.8757396449704143,0.9526627218934912,0.03550295857988166,0.11242603550295859,0.18934911242603553,0.26627218934911245,0.3431952662721894,0.4201183431952663,0.49704142011834324,0.5739644970414202,0.650887573964497,0.7278106508875739,0.8047337278106509,0.8816568047337279,0.9585798816568047,0.04142011834319527,0.1183431952662722,0.1952662721893491,0.27218934911242604,0.34911242603550297,0.4260355029585799,0.5029585798816568,0.5798816568047338,0.6568047337278107,0.7337278106508875
0.058823529411764705,0.11764705882352941,0.1764705882352941,0.23529411764705882,0.29411764705882354,0.3529411764705882,0.4117647058823529,0.47058823529411764,0.5294117647058824,0.5882352941176471,0.6470588235294118,0.7058823529411764,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.9411764705882353,0.0034602076124567475,0.06228373702422145,0.12110726643598616,0.17993079584775085,0.23875432525951557,0.2975778546712803,0.35640138408304495,0.41522491349480967,0.4740484429065744,0.5328719723183392,0.5916955017301039,0.6505190311418686,0.7093425605536332,0.7681660899653979,0.8269896193771626,0.8858131487889274,0.9446366782006921,0.006920415224913495,0.0657439446366782,0.1245674740484429,0.1833910034602076,0.2422145328719723,0.30103806228373703,0.3598615916955017,0.4186851211072664,0.47750865051903113,0.5363321799307958,0.5951557093425606,0.6539792387543253,0.7128027681660899,0.7716262975778546,0.8304498269896193,0.889273356401384,0.9480968858131488,0.010380622837370242,0.06920415224913495,0.12802768166089964,0.18685121107266434,0.24567474048442905,0.3044982698961938,0.36332179930795844,0.42214532871972316,0.4809688581314879,0.5397923875432526,0.5986159169550174,0.6574394463667821,0.7162629757785467,0.7750865051903114,0.8339100346020761,0.8927335640138409,0.9515570934256056,0.01384083044982699,0.0726643598615917,0.1314878892733564,0.19031141868512108,0.2491349480968858,0.3079584775086505,0.3667820069204152,0.4256055363321799,0.4844290657439446,0.5432525951557093,0.6020761245674741,0.6608996539792388,0.7197231833910034,0.7785467128027681,0.8373702422145328,0.8961937716262975,0.9550173010380623,0.01730103806228374,0.07612456747404844,0.13494809688581316,0.19377162629757783,0.25259515570934254,0.31141868512110726,0.3702422145328719,0.42906574394463665,0.48788927335640137,0.5467128027681661,0.6055363321799309,0.6643598615916956,0.7231833910034602,0.7820069204152249,0.8408304498269896,0.8996539792387543
0.05263157894736842,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.3684210526315789,0.42105263157894735,0.47368421052631576,0.5263157894736842,0.5789473684210527,0.631578947368421,0.6842105263157894,0.7368421052631579,0.7894736842105263,0.8421052631578947,0.894736842105263,0.9473684210526315,0.002770083102493075,0.055401662049861494,0.10803324099722991,0.16066481994459833,0.21329639889196675,0.26592797783933514,0.31855955678670356,0.371191135734072,0.4238227146814404,0.4764542936288088,0.5290858725761772,0.5817174515235457,0.6343490304709141,0.6869806094182824,0.7396121883656509,0.7922437673130194,0.8448753462603877,0.8975069252077561,0.9501385041551246,0.00554016620498615,0.05817174515235457,0.11080332409972299,0.1634349030470914,0.21606648199445982,0.26869806094182824,0.32132963988919666,0.3739612188365651,0.4265927977839335,0.4792243767313019,0.5318559556786703,0.5844875346260388,0.6371191135734071,0.6897506925207755,0.742382271468144,0.7950138504155124,0.8476454293628808,0.9002770083102491,0.9529085872576176,0.008310249307479225,0.060941828254847646,0.11357340720221606,0.16620498614958448,0.2188365650969529,0.2714681440443213,0.3240997229916897,0.3767313019390581,0.42936288088642655,0.48199445983379496,0.5346260387811634,0.5872576177285319,0.6398891966759003,0.6925207756232686,0.7451523545706371,0.7977839335180056,0.850415512465374,0.9030470914127423,0.9556786703601108,0.0110803324099723,0.06371191135734072,0.11634349030470914,0.16897506925207756,0.22160664819944598,0.2742382271468144,0.3268698060941828,0.37950138504155123,0.43213296398891965,0.48476454293628807,0.5373961218836565,0.590027700831025,0.6426592797783933,0.6952908587257617,0.7479224376731302,0.8005540166204986,0.853185595567867,0.9058171745152354,0.9584487534626038,0.013850415512465374,0.0664819944598338,0.11911357340720222,0.17174515235457063,0.22437673130193905,0.27700831024930744
0.043478260869565216,0.08695652173913043,0.13043478260869565,0.17391304347826086,0.21739130434782608,0.2608695652173913,0.30434782608695654,0.34782608695652173,0.3913043478260869,0.43478260869565216,0.4782608695652174,0.5217391304347826,0.5652173913043478,0.6086956521739131,0.6521739130434783,0.6956521739130435,0.7391304347826086,0.7826086956521738,0.8260869565217391,0.8695652173913043,0.9130434782608695,0.9565217391304348,0.001890359168241966,0.04536862003780718,0.0888468809073724,0.1323251417769376,0.17580340264650282,0.21928166351606804,0.2627599243856333,0.3062381852551985,0.3497164461247637,0.3931947069943289,0.43667296786389415,0.4801512287334594,0.5236294896030246,0.5671077504725898,0.6105860113421551,0.6540642722117203,0.6975425330812854,0.7410207939508506,0.7844990548204158,0.8279773156899811,0.8714555765595463,0.9149338374291115,0.9584120982986768,0.003780718336483932,0.04725897920604915,0.09073724007561436,0.1342155009451796,0.1776937618147448,0.22117202268431002,0.2646502835538752,0.30812854442344045,0.35160680529300564,0.39508506616257083,0.4385633270321361,0.4820415879017013,0.5255198487712666,0.5689981096408318,0.612476370510397,0.6559546313799622,0.6994328922495274,0.7429111531190926,0.7863894139886578,0.8298676748582231,0.8733459357277883,0.9168241965973535,0.9603024574669188,0.005671077504725898,0.04914933837429111,0.09262759924385633,0.13610586011342155,0.17958412098298676,0.22306238185255198,0.2665406427221172,0.31001890359168244,0.3534971644612476,0.3969754253308128,0.44045368620037806,0.4839319470699433,0.5274102079395085,0.5708884688090737,0.614366729678639,0.6578449905482042,0.7013232514177694,0.7448015122873346,0.7882797731568998,0.8317580340264651,0.8752362948960303,0.9187145557655955,0.9621928166351608,0.007561436672967864,0.05103969754253308,0.0945179584120983,0.1379962192816635,0.18147448015122872,0.22495274102079393,0.2684310018903592,0.3119092627599244,0.3553875236294896
0.034482758620689655,0.06896551724137931,0.10344827586206896,0.13793103448275862,0.1724137931034483,0.20689655172413793,0.24137931034482757,0.27586206896551724,0.3103448275862069,0.3448275862068966,0.3793103448275862,0.41379310344827586,0.4482758620689655,0.48275862068965514,0.5172413793103449,0.5517241379310345,0.5862068965517241,0.6206896551724138,0.6551724137931034,0.6896551724137931,0.7241379310344828,0.7586206896551724,0.7931034482758621,0.8275862068965517,0.8620689655172413,0.896551724137931,0.9310344827586207,0.9655172413793103,0.0011890606420927466,0.0356718192627824,0.07015457788347206,0.10463733650416171,0.13912009512485138,0.17360285374554105,0.2080856123662307,0.24256837098692033,0.27705112960760997,0.31153388822829964,0.3460166468489893,0.3804994054696789,0.4149821640903686,0.44946492271105826,0.48394768133174787,0.5184304399524376,0.5529131985731273,0.5873959571938169,0.6218787158145066,0.6563614744351962,0.6908442330558859,0.7253269916765755,0.7598097502972652,0.7942925089179549,0.8287752675386445,0.8632580261593341,0.8977407847800238,0.9322235434007135,0.9667063020214031,0.0023781212841854932,0.036860879904875146,0.0713436385255648,0.10582639714625446,0.1403091557669441,0.17479191438763378,0.20927467300832342,0.24375743162901306,0.27824019024970276,0.3127229488703924,0.3472057074910821,0.3816884661117717,0.4161712247324614,0.45065398335315104,0.48513674197384066,0.5196195005945303,0.5541022592152199,0.5885850178359096,0.6230677764565993,0.6575505350772889,0.6920332936979786,0.7265160523186682,0.7609988109393578,0.7954815695600476,0.8299643281807372,0.8644470868014268,0.8989298454221165,0.9334126040428061,0.9678953626634957,0.00356718192627824,0.03804994054696789,0.07253269916765755,0.1070154577883472,0.14149821640903687,0.17598097502972654,0.21046373365041618,0.24494649227110582,0.2794292508917955,0.31391200951248516,0.3483947681331748,0.38287752675386444,0.4173602853745541,0.4518430439952438
