x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.2890625,0.2890625,0.2890625,0.2890625,0.2890625,0.2890625,0.2782211909502034,0.2782211909502034,0.3322324050764641,0.2997126208523854
0.33744855967078186,0.33744855967078186,0.33744855967078186,0.33744855967078186,0.33744855967078186,0.33744855967078186,0.0,0.0,0.0,0.0
0.464,0.464,0.464,0.464,0.464,0.464,0.5429320889452396,0.5429320889452396,0.5350749131872108,0.5488308152465333
0.7988338192419824,0.7988338192419824,0.7988338192419824,0.7988338192419824,0.7988338192419824,0.7988338192419824,0.7440927449786073,0.7440927449786073,0.7312645609901949,0.7147748386725608
0.5123966942148761,0.5123966942148761,0.5123966942148761,0.5123966942148761,0.5123966942148761,0.5123966942148761,0.5814714949840869,0.5814714949840869,0.39984369894794286,0.5712444467154418
0.3431952662721894,0.3431952662721894,0.3431952662721894,0.3431952662721894,0.3431952662721894,0.3431952662721894,0.35954630503951696,0.35954630503951696,0.3589735020871211,0.38007543890033574
0.8373702422145328,0.8373702422145328,0.8373702422145328,0.8373702422145328,0.8373702422145328,0.8373702422145328,0.944968317402364,0.944968317402364,1.0586721328718294,0.9602600651862956
0.3268698060941828,0.3268698060941828,0.3268698060941828,0.3268698060941828,0.3268698060941828,0.3268698060941828,0.4729156778913339,0.4729156778913339,0.5088387204170419,0.6120753459860816
0.5708884688090737,0.5708884688090737,0.5708884688090737,0.5708884688090737,0.5708884688090737,0.5708884688090737,0.8153390367764652,0.8153390367764652,0.8103170149846335,1.396087203881863
0.8299643281807372,0.8299643281807372,0.8299643281807372,0.8299643281807372,0.8299643281807372,0.8299643281807372,0.8193062549264377,0.8193062549264377,1.0011233424339143,0.8125335820566184
0.6472424557752341,0.6472424557752341,0.6472424557752341,0.6472424557752341,0.6472424557752341,0.6472424557752341,0.6814131391896572,0.6814131391896572,0.7006093172992748,0.6838007186977175
0.21767713659605553,0.21767713659605553,0.21767713659605553,0.21767713659605553,0.21767713659605553,0.21767713659605553,0.05655569483826359,0.05655569483826359,0.0,0.1497841409870791
0.001189767995240928,0.001189767995240928,0.001189767995240928,0.001189767995240928,0.001189767995240928,0.001189767995240928,0.0,0.0,0.0,0.0
0.9075175770686857,0.9075175770686857,0.9075175770686857,0.9075175770686857,0.9075175770686857,0.9075175770686857,0.9048549191996554,0.9048549191996554,1.051579203015461,0.8737079692458796
0.7451335445903123,0.7451335445903123,0.7451335445903123,0.7451335445903123,0.7451335445903123,0.7451335445903123,0.7083518384049281,0.7083518384049281,0.7983474436865436,0.7105975970069961
0.5475258098967604,0.5475258098967604,0.5475258098967604,0.5475258098967604,0.5475258098967604,0.5475258098967604,0.5433743375323017,0.5433743375323017,0.5796787574289923,0.8862826610931306
0.3901177822464809,0.3901177822464809,0.3901177822464809,0.3901177822464809,0.3901177822464809,0.3901177822464809,0.38086698537828334,0.38086698537828334,0.3767733324730184,0.36335092550953635
0.34453104004299917,0.34453104004299917,0.34453104004299917,0.34453104004299917,0.34453104004299917,0.34453104004299917,0.27063710044218486,0.27063710044218486,0.3404705764103455,0.12054416119594047
0.22410336377812431,0.22410336377812431,0.22410336377812431,0.22410336377812431,0.22410336377812431,0.22410336377812431,0.0,0.0,0.0,0.0
0.15512795080341205,0.15512795080341205,0.15512795080341205,0.15512795080341205,0.15512795080341205,0.15512795080341205,0.0,0.0,0.0,0.11680903430719337
0.12347532370050665,0.12347532370050665,0.12347532370050665,0.12347532370050665,0.12347532370050665,0.12347532370050665,0.10010121480705217,0.10010121480705217,0.12298769816117067,0.09904096411801498
0.03813491427655825,0.03813491427655825,0.03813491427655825,0.03813491427655825,0.03813491427655825,0.03813491427655825,0.0,0.0,0.0,0.0
0.9879518072289157,0.9879518072289157,0.9879518072289157,0.9879518072289157,0.9879518072289157,0.9879518072289157,0.9945214083684965,0.9945214083684965,1.036785770441339,1.0027772249592413
0.9213483146067416,0.9213483146067416,0.9213483146067416,0.9213483146067416,0.9213483146067416,0.9213483146067416,0.8642229206756549,0.8642229206756549,0.8425408546828187,0.8655980114302433
0.845360824742268,0.845360824742268,0.845360824742268,0.845360824742268,0.845360824742268,0.845360824742268,0.7298145988653846,0.7298145988653846,0.4768528303258305,0.4553890912387652
0.8118811881188119,0.8118811881188119,0.8118811881188119,0.8118811881188119,0.8118811881188119,0.8118811881188119,0.7728761821644716,0.7728761821644716,0.9287519755684163,0.7494183638400216
0.7961165048543689,0.7961165048543689,0.7961165048543689,0.7961165048543689,0.7961165048543689,0.7961165048543689,0.852697036693772,0.852697036693772,0.943100161434171,0.8925929497297587
0.7663551401869159,0.7663551401869159,0.7663551401869159,0.7663551401869159,0.7663551401869159,0.7663551401869159,0.9082001629956876,0.9082001629956876,0.9333521347523872,0.7493056688937407
0.7522935779816514,0.7522935779816514,0.7522935779816514,0.7522935779816514,0.7522935779816514,0.7522935779816514,0.7715992855754505,0.7715992855754505,0.7677936339466065,0.8535347266487484
0.7256637168141593,0.7256637168141593,0.7256637168141593,0.7256637168141593,0.7256637168141593,0.7256637168141593,0.6461797112482092,0.6461797112482092,0.7828786221385464,0.6830535866463777
0.6456692913385826,0.6456692913385826,0.6456692913385826,0.6456692913385826,0.6456692913385826,0.6456692913385826,0.6842824132806148,0.6842824132806148,0.6909965856405795,0.6578289614765395
