x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.2890625,0.2890625,0.2890625,0.2890625,0.2890625,0.2890625,0.503372564294472,0.503372564294472,0.502705430356736,0.502705430356736
0.33744855967078186,0.33744855967078186,0.33744855967078186,0.33744855967078186,0.33744855967078186,0.33744855967078186,0.3314296521862806,0.3314296521862806,0.36783960096954826,0.36783960096954826
0.464,0.464,0.464,0.464,0.464,0.464,0.5492395382600957,0.5492395382600957,0.6085074587091048,0.6085074587091048
0.7988338192419824,0.7988338192419824,0.7988338192419824,0.7988338192419824,0.7988338192419824,0.7988338192419824,0.8867247474010719,0.8867247474010719,0.8468610051031341,0.8468610051031341
0.5123966942148761,0.5123966942148761,0.5123966942148761,0.5123966942148761,0.5123966942148761,0.5123966942148761,0.4226660524837573,0.4226660524837573,0.4376915739355747,0.4376915739355747
0.3431952662721894,0.3431952662721894,0.3431952662721894,0.3431952662721894,0.3431952662721894,0.3431952662721894,0.39746660041087384,0.39746660041087384,0.0,0.0
0.8373702422145328,0.8373702422145328,0.8373702422145328,0.8373702422145328,0.8373702422145328,0.8373702422145328,0.8647239121928909,0.8647239121928909,0.7202694524071953,0.7202694524071953
0.3268698060941828,0.3268698060941828,0.3268698060941828,0.3268698060941828,0.3268698060941828,0.3268698060941828,0.33468106455489,0.33468106455489,0.6412692607787126,0.6412692607787126
0.5708884688090737,0.5708884688090737,0.5708884688090737,0.5708884688090737,0.5708884688090737,0.5708884688090737,0.6373012127238306,0.6373012127238306,0.6926173869938812,0.6926173869938812
0.8299643281807372,0.8299643281807372,0.8299643281807372,0.8299643281807372,0.8299643281807372,0.8299643281807372,0.8422763483396318,0.8422763483396318,1.0467715543139884,1.0467715543139884
0.6472424557752341,0.6472424557752341,0.6472424557752341,0.6472424557752341,0.6472424557752341,0.6472424557752341,1.087085202503667,1.087085202503667,1.2986331567103122,1.2986331567103122
0.21767713659605553,0.21767713659605553,0.21767713659605553,0.21767713659605553,0.21767713659605553,0.21767713659605553,0.23000822966173307,0.23000822966173307,0.0,0.0
0.001189767995240928,0.001189767995240928,0.001189767995240928,0.001189767995240928,0.001189767995240928,0.001189767995240928,0.0,0.0,0.0,0.0
