x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
0.2890625,0.2890625,0.2890625,0.08407248147564783,0.026717847239789982,0.026717847239789982,0.026717847239789982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33744855967078186,0.33744855967078186,0.33744855967078186,0.4650980352152744,0.26123456870929074,0.26123456870929074,0.26123456870929074,0.28315369448155536,0.28315369448155536,0.28315369448155536,0.222701890963231,0.5488235006641602,0.28326392263080913,0.3453706630311703,0.3202153785162545,0.3202153785162545,0.3202153785162545,0.3202153785162545,0.3202153785162545,0.3202153785162545,0.3202153785162545,0.3202153785162545,0.3202153785162545,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937,0.3142531482114937
0.464,0.464,0.464,0.4236447949459648,0.3642898329102053,0.3642898329102053,0.3642898329102053,0.32852387367263663,0.32852387367263663,0.32852387367263663,0.32945732937114014,0.6835120085262116,0.3548705746599816,0.7337764153076096,0.5829639804865604,0.5829639804865604,0.5829639804865604,0.5829639804865604,0.5829639804865604,0.5829639804865604,0.5829639804865604,0.5829639804865604,0.5829639804865604,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489,0.7357752594572489
0.7988338192419824,0.7988338192419824,0.7988338192419824,0.6639598727395801,0.6284640095069638,0.6284640095069638,0.6284640095069638,0.704950165625235,0.704950165625235,0.704950165625235,0.7206404189023067,0.6553666444384227,0.6951446887749059,0.6320010300007188,0.7078946731590323,0.7078946731590323,0.7078946731590323,0.7078946731590323,0.7078946731590323,0.7078946731590323,0.7078946731590323,0.7078946731590323,0.7078946731590323,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047,0.7009854121688047
0.5123966942148761,0.5123966942148761,0.5123966942148761,0.5461512030909881,0.42358102470931613,0.42358102470931613,0.42358102470931613,0.42622180024775796,0.42622180024775796,0.42622180024775796,0.35900329350560267,0.5133972258327661,0.3459439352964445,0.6399907842575462,0.35290102260393197,0.35290102260393197,0.35290102260393197,0.35290102260393197,0.35290102260393197,0.35290102260393197,0.35290102260393197,0.35290102260393197,0.35290102260393197,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355,0.48844879872100355
0.3431952662721894,0.3431952662721894,0.3431952662721894,0.3763444074260325,0.0,0.0,0.0,0.0447806963968337,0.0447806963968337,0.0447806963968337,0.04796710891706926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8373702422145328,0.8373702422145328,0.8373702422145328,0.9265170108211123,1.0731285336783798,1.0731285336783798,1.0731285336783798,1.0451018326109536,1.0451018326109536,1.0451018326109536,1.0752438057293865,1.1262543593269723,1.0557864029641288,1.072796213513945,1.1341926558643103,1.1341926558643103,1.1341926558643103,1.1341926558643103,1.1341926558643103,1.1341926558643103,1.1341926558643103,1.1341926558643103,1.1341926558643103,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873,1.130175591317873
0.3268698060941828,0.3268698060941828,0.3268698060941828,0.6893062786171961,0.7148866398842003,0.7148866398842003,0.7148866398842003,0.7956544981566087,0.7956544981566087,0.7956544981566087,0.9489850739650499,1.2319770587052152,0.9429796816977848,1.3710541550853321,0.9864062801613931,0.9864062801613931,0.9864062801613931,0.9864062801613931,0.9864062801613931,0.9864062801613931,0.9864062801613931,0.9864062801613931,0.9864062801613931,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633,1.087310692623633
0.5708884688090737,0.5708884688090737,0.5708884688090737,0.6883886203299701,0.6001299685529847,0.6001299685529847,0.6001299685529847,0.6050060905847557,0.6050060905847557,0.6050060905847557,0.6068924519437535,0.5396003594515097,0.5889657957462572,0.5498672106057482,0.5623478938142378,0.5623478938142378,0.5623478938142378,0.5623478938142378,0.5623478938142378,0.5623478938142378,0.5623478938142378,0.5623478938142378,0.5623478938142378,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402,0.5631738125962402
0.8299643281807372,0.8299643281807372,0.8299643281807372,1.9032966075105449,0.8555826544286769,0.8555826544286769,0.8555826544286769,0.85940462454469,0.85940462454469,0.85940462454469,0.836192738886674,0.801580357112349,1.0726146817059994,0.9686227862357284,1.0045784647573337,1.0045784647573337,1.0045784647573337,1.0045784647573337,1.0045784647573337,1.0045784647573337,1.0045784647573337,1.0045784647573337,1.0045784647573337,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246,1.0078855645926246
