x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
0.2890625,0.2890625,0.2890625,0.5957968900711292,0.5957968900711292,0.5957968900711292,0.5686161463448809,0.5686161463448809,0.5686161463448809,0.4346025157979231,0.6250487811178942,0.6101687758634515,0.6101687758634515,0.5923890361997743,0.5923890361997743,0.2917242814943754,0.2917242814943754,0.2917242814943754,0.2917242814943754,0.2917242814943754,0.2917242814943754,0.2917242814943754,0.2917242814943754,0.2917242814943754,0.2917242814943754,0.2917242814943754,0.2917242814943754,0.2917242814943754,0.2917242814943754,0.2917242814943754,0.2917242814943754,0.25655932988811286,0.25655932988811286,0.25655932988811286,0.25655932988811286,0.25655932988811286,0.25655932988811286,0.25655932988811286,0.25655932988811286,0.25655932988811286,0.25655932988811286,0.25655932988811286,0.25655932988811286,0.25655932988811286,0.25655932988811286,0.25655932988811286,0.25655932988811286,0.25655932988811286,0.25655932988811286,0.25655932988811286
0.33744855967078186,0.33744855967078186,0.33744855967078186,0.4824939534208195,0.4824939534208195,0.4824939534208195,0.5127629169207398,0.5127629169207398,0.5127629169207398,0.5710847345981991,0.4137326433269245,0.6898445644774256,0.6898445644774256,0.521187237385919,0.521187237385919,0.5147266481375765,0.5147266481375765,0.5147266481375765,0.5147266481375765,0.5147266481375765,0.5147266481375765,0.5147266481375765,0.5147266481375765,0.5147266481375765,0.5147266481375765,0.5147266481375765,0.5147266481375765,0.5147266481375765,0.5147266481375765,0.5147266481375765,0.5147266481375765,0.5107658425632993,0.5107658425632993,0.5107658425632993,0.5107658425632993,0.5107658425632993,0.5107658425632993,0.5107658425632993,0.5107658425632993,0.5107658425632993,0.5107658425632993,0.5107658425632993,0.5107658425632993,0.5107658425632993,0.5107658425632993,0.5107658425632993,0.5107658425632993,0.5107658425632993,0.5107658425632993,0.5107658425632993
0.464,0.464,0.464,0.42181870829404017,0.42181870829404017,0.42181870829404017,0.43946236158591245,0.43946236158591245,0.43946236158591245,0.43837462996796567,0.5895063357296879,0.42505921439947364,0.42505921439947364,0.42837634506847583,0.42837634506847583,0.35112269505690713,0.35112269505690713,0.35112269505690713,0.35112269505690713,0.35112269505690713,0.35112269505690713,0.35112269505690713,0.35112269505690713,0.35112269505690713,0.35112269505690713,0.35112269505690713,0.35112269505690713,0.35112269505690713,0.35112269505690713,0.35112269505690713,0.35112269505690713,0.3166200237230641,0.3166200237230641,0.3166200237230641,0.3166200237230641,0.3166200237230641,0.3166200237230641,0.3166200237230641,0.3166200237230641,0.3166200237230641,0.3166200237230641,0.3166200237230641,0.3166200237230641,0.3166200237230641,0.3166200237230641,0.3166200237230641,0.3166200237230641,0.3166200237230641,0.3166200237230641,0.3166200237230641
0.7988338192419824,0.7988338192419824,0.7988338192419824,0.8066796270793958,0.8066796270793958,0.8066796270793958,0.8397768992963222,0.8397768992963222,0.8397768992963222,0.8766548931813376,0.5306329845717337,0.7864458743507196,0.7864458743507196,0.37596835322021976,0.37596835322021976,0.5814052241730479,0.5814052241730479,0.5814052241730479,0.5814052241730479,0.5814052241730479,0.5814052241730479,0.5814052241730479,0.5814052241730479,0.5814052241730479,0.5814052241730479,0.5814052241730479,0.5814052241730479,0.5814052241730479,0.5814052241730479,0.5814052241730479,0.5814052241730479,0.6277179625454609,0.6277179625454609,0.6277179625454609,0.6277179625454609,0.6277179625454609,0.6277179625454609,0.6277179625454609,0.6277179625454609,0.6277179625454609,0.6277179625454609,0.6277179625454609,0.6277179625454609,0.6277179625454609,0.6277179625454609,0.6277179625454609,0.6277179625454609,0.6277179625454609,0.6277179625454609,0.6277179625454609
0.5123966942148761,0.5123966942148761,0.5123966942148761,0.3964290407778499,0.3964290407778499,0.3964290407778499,0.4588434195326069,0.4588434195326069,0.4588434195326069,0.46481930763267854,0.460402380568913,0.4647621052832201,0.4647621052832201,0.4314853185780669,0.4314853185780669,0.47924948309381277,0.47924948309381277,0.47924948309381277,0.47924948309381277,0.47924948309381277,0.47924948309381277,0.47924948309381277,0.47924948309381277,0.47924948309381277,0.47924948309381277,0.47924948309381277,0.47924948309381277,0.47924948309381277,0.47924948309381277,0.47924948309381277,0.47924948309381277,0.5019373957267025,0.5019373957267025,0.5019373957267025,0.5019373957267025,0.5019373957267025,0.5019373957267025,0.5019373957267025,0.5019373957267025,0.5019373957267025,0.5019373957267025,0.5019373957267025,0.5019373957267025,0.5019373957267025,0.5019373957267025,0.5019373957267025,0.5019373957267025,0.5019373957267025,0.5019373957267025,0.5019373957267025
0.3431952662721894,0.3431952662721894,0.3431952662721894,0.142054720966035,0.142054720966035,0.142054720966035,0.19722802467697922,0.19722802467697922,0.19722802467697922,0.15188661370849812,0.10274202424650078,0.2007487068778927,0.2007487068778927,0.23998091382988693,0.23998091382988693,0.21182641996812523,0.21182641996812523,0.21182641996812523,0.21182641996812523,0.21182641996812523,0.21182641996812523,0.21182641996812523,0.21182641996812523,0.21182641996812523,0.21182641996812523,0.21182641996812523,0.21182641996812523,0.21182641996812523,0.21182641996812523,0.21182641996812523,0.21182641996812523,0.20851547204658485,0.20851547204658485,0.20851547204658485,0.20851547204658485,0.20851547204658485,0.20851547204658485,0.20851547204658485,0.20851547204658485,0.20851547204658485,0.20851547204658485,0.20851547204658485,0.20851547204658485,0.20851547204658485,0.20851547204658485,0.20851547204658485,0.20851547204658485,0.20851547204658485,0.20851547204658485,0.20851547204658485
0.8373702422145328,0.8373702422145328,0.8373702422145328,1.1513264674475294,1.1513264674475294,1.1513264674475294,0.9404338463799159,0.9404338463799159,0.9404338463799159,0.8519968551766147,1.332858918563777,1.2861228480149711,1.2861228480149711,1.2222483150073025,1.2222483150073025,1.3084364744698083,1.3084364744698083,1.3084364744698083,1.3084364744698083,1.3084364744698083,1.3084364744698083,1.3084364744698083,1.3084364744698083,1.3084364744698083,1.3084364744698083,1.3084364744698083,1.3084364744698083,1.3084364744698083,1.3084364744698083,1.3084364744698083,1.3084364744698083,0.9426583286810796,0.9426583286810796,0.9426583286810796,0.9426583286810796,0.9426583286810796,0.9426583286810796,0.9426583286810796,0.9426583286810796,0.9426583286810796,0.9426583286810796,0.9426583286810796,0.9426583286810796,0.9426583286810796,0.9426583286810796,0.9426583286810796,0.9426583286810796,0.9426583286810796,0.9426583286810796,0.9426583286810796
0.3268698060941828,0.3268698060941828,0.3268698060941828,0.6401446928877452,0.6401446928877452,0.6401446928877452,1.051428100670147,1.051428100670147,1.051428100670147,1.7527127102133537,0.7441166538449937,1.0030619304548654,1.0030619304548654,1.122248957248194,1.122248957248194,1.185292770182385,1.185292770182385,1.185292770182385,1.185292770182385,1.185292770182385,1.185292770182385,1.185292770182385,1.185292770182385,1.185292770182385,1.185292770182385,1.185292770182385,1.185292770182385,1.185292770182385,1.185292770182385,1.185292770182385,1.185292770182385,1.2161072697822874,1.2161072697822874,1.2161072697822874,1.2161072697822874,1.2161072697822874,1.2161072697822874,1.2161072697822874,1.2161072697822874,1.2161072697822874,1.2161072697822874,1.2161072697822874,1.2161072697822874,1.2161072697822874,1.2161072697822874,1.2161072697822874,1.2161072697822874,1.2161072697822874,1.2161072697822874,1.2161072697822874
0.5708884688090737,0.5708884688090737,0.5708884688090737,0.6416579501143952,0.6416579501143952,0.6416579501143952,0.6460690681886551,0.6460690681886551,0.6460690681886551,0.6845565514715706,0.4817867436035823,0.5702193629723298,0.5702193629723298,0.5571673550221024,0.5571673550221024,0.658638021951615,0.658638021951615,0.658638021951615,0.658638021951615,0.658638021951615,0.658638021951615,0.658638021951615,0.658638021951615,0.658638021951615,0.658638021951615,0.658638021951615,0.658638021951615,0.658638021951615,0.658638021951615,0.658638021951615,0.658638021951615,0.6422973265526076,0.6422973265526076,0.6422973265526076,0.6422973265526076,0.6422973265526076,0.6422973265526076,0.6422973265526076,0.6422973265526076,0.6422973265526076,0.6422973265526076,0.6422973265526076,0.6422973265526076,0.6422973265526076,0.6422973265526076,0.6422973265526076,0.6422973265526076,0.6422973265526076,0.6422973265526076,0.6422973265526076
0.8299643281807372,0.8299643281807372,0.8299643281807372,0.7979359624770381,0.7979359624770381,0.7979359624770381,0.7625378665291047,0.7625378665291047,0.7625378665291047,0.7798403413328331,0.6761664271640861,0.7306622032198011,0.7306622032198011,0.7782843436114345,0.7782843436114345,0.7617321718136099,0.7617321718136099,0.7617321718136099,0.7617321718136099,0.7617321718136099,0.7617321718136099,0.7617321718136099,0.7617321718136099,0.7617321718136099,0.7617321718136099,0.7617321718136099,0.7617321718136099,0.7617321718136099,0.7617321718136099,0.7617321718136099,0.7617321718136099,0.7606708219104804,0.7606708219104804,0.7606708219104804,0.7606708219104804,0.7606708219104804,0.7606708219104804,0.7606708219104804,0.7606708219104804,0.7606708219104804,0.7606708219104804,0.7606708219104804,0.7606708219104804,0.7606708219104804,0.7606708219104804,0.7606708219104804,0.7606708219104804,0.7606708219104804,0.7606708219104804,0.7606708219104804
